Numero do Artigo,Texto do Artigo
"619","Art. 619 Salvo estipulação em contrário, o empreiteiro que se incumbir de executar uma obra, segundo plano aceito por quem a encomendou, não terá direito a exigir acréscimo no preço, ainda que sejam introduzidas modificações no projeto, a não ser que estas resultem de instruções escritas do dono da obra.
Parágrafo único. Ainda que não tenha havido autorização escrita, o dono da obra é obrigado a pagar ao empreiteiro os aumentos e acréscimos, segundo o que for arbitrado, se, sempre presente à obra, por continuadas visitas, não podia ignorar o que se estava passando, e nunca protestou."
"620","Art. 620 Se ocorrer diminuição no preço do material ou da mão-de-obra superior a um décimo do preço global convencionado, poderá este ser revisto, a pedido do dono da obra, para que se lhe assegure a diferença apurada."
"621","Art. 621 Sem anuência de seu autor, não pode o proprietário da obra introduzir modificações no projeto por ele aprovado, ainda que a execução seja confiada a terceiros, a não ser que, por motivos supervenientes ou razões de ordem técnica, fique comprovada a inconveniência ou a excessiva onerosidade de execução do projeto em sua forma originária.
Parágrafo único. A proibição deste artigo não abrange alterações de pouca monta, ressalvada sempre a unidade estética da obra projetada."
"622","Art. 622 Se a execução da obra for confiada a terceiros, a responsabilidade do autor do projeto respectivo, desde que não assuma a direção ou fiscalização daquela, ficará limitada aos danos resultantes de defeitos previstos no art. 618 e seu
parágrafo único."
"623","Art. 623 Mesmo após iniciada a construção, pode o dono da obra suspendê-la, desde que pague ao empreiteiro as despesas e lucros relativos aos serviços já feitos, mais indenização razoável, calculada em função do que ele teria ganho, se concluída a obra."
"624","Art. 624 Suspensa a execução da empreitada sem justa causa, responde o empreiteiro por perdas e danos."
"625","Art. 625 Poderá o empreiteiro suspender a obra:
I – por culpa do dono, ou por motivo de força maior;
II – quando, no decorrer dos serviços, se manifestarem dificuldades imprevisíveis de execução, resultantes de causas geológicas ou hídricas, ou outras semelhantes, de modo que torne a empreitada excessivamente onerosa, e o dono da obra se opuser ao reajuste do preço inerente ao projeto por ele elaborado, observados os preços;
III – se as modificações exigidas pelo dono da obra, por seu vulto e natureza, forem desproporcionais ao projeto aprovado, ainda que o dono se disponha a arcar com o acréscimo de preço."
"626","Art. 626 Não se extingue o contrato de empreitada pela morte de qualquer das partes, salvo se ajustado em consideração às qualidades pessoais do empreiteiro."
"627","Art. 627 Pelo contrato de depósito recebe o depositário um objeto móvel, para guardar, até que o depositante o reclame."
"628","Art. 628 O contrato de depósito é gratuito, exceto se houver convenção em contrário, se resultante de atividade negocial ou se o depositário o praticar por profissão.
Parágrafo único. Se o depósito for oneroso e a retribuição do depositário não constar de lei, nem resultar de ajuste, será determinada pelos usos do lugar, e, na falta destes, por arbitramento."
"629","Art. 629 O depositário é obrigado a ter na guarda e conservação da coisa depositada o cuidado e diligência que costuma com o que lhe pertence, bem como a restituí-la, com todos os frutos e acrescidos, quando o exija o depositante."
"630","Art. 630 Se o depósito se entregou fechado, colado, selado, ou lacrado, nesse mesmo estado se manterá."
"631","Art. 631 Salvo disposição em contrário, a restituição da coisa deve dar-se no lugar em que tiver de ser guardada. As despesas de restituição correm por conta do depositante."
"632","Art. 632 Se a coisa houver sido depositada no interesse de terceiro, e o depositário tiver sido cientificado deste fato pelo depositante, não poderá ele exonerar-se restituindo a coisa a este, sem consentimento daquele."
"633","Art. 633 Ainda que o contrato fixe prazo à restituição, o depositário entregará o depósito logo que se lhe exija, salvo se tiver o direito de retenção a que se refere o art. 644, se o objeto for judicialmente embargado, se sobre ele pender execução, notificada ao depositário, ou se houver motivo razoável de suspeitar que a coisa foi dolosamente obtida."
"644","Art. 644 O depositário poderá reter o depósito até que se lhe pague a retribuição devida, o líquido valor das despesas, ou dos prejuízos a que se refere o artigo anterior, provando imediatamente esses prejuízos ou essas despesas.
Parágrafo único. Se essas dívidas, despesas ou prejuízos não forem provados suficientemente, ou forem ilíquidos, o depositário poderá exigir caução idônea do depositante ou, na falta desta, a remoção da coisa para o Depósito Público, até que se liquidem."
"634","Art. 634 No caso do artigo antecedente, última parte, o depositário, expondo o fundamento da suspeita, requererá que se recolha o objeto ao Depósito Público."
"635","Art. 635 Ao depositário será facultado, outrossim, requerer depósito judicial da coisa, quando, por motivo plausível, não a possa guardar, e o depositante não queira recebê-la."
"636","Art. 636 O depositário, que por força maior houver perdido a coisa depositada e recebido outra em seu lugar, é obrigado a entregar a segunda ao depositante, e ceder-lhe as ações que no caso tiver contra o terceiro responsável pela restituição da primeira."
"637","Art. 637 O herdeiro do depositário, que de boa-fé vendeu a coisa depositada, é obrigado a assistir o depositante na reivindicação, e a restituir ao comprador o preço recebido."
"638","Art. 638 Salvo os casos previstos nos arts. 633 e 634, não poderá o depositário furtar-se à restituição do depósito, alegando não pertencer a coisa ao depositante, ou opondo compensação, exceto se noutro depósito se fundar."
"639","Art. 639 Sendo dois ou mais depositantes, e divisível a coisa, a cada um só entregará o depositário a respectiva parte, salvo se houver entre eles solidariedade."
"640","Art. 640 Sob pena de responder por perdas e danos, não poderá o depositário, sem licença expressa do depositante, servir-se da coisa depositada, nem a dar em depósito a outrem.
Parágrafo único. Se o depositário, devidamente autorizado, confiar a coisa em depósito a terceiro, será responsável se agiu com culpa na escolha deste."
"641","Art. 641 Se o depositário se tornar incapaz, a pessoa que lhe assumir a administração dos bens diligenciará imediatamente restituir a coisa depositada e, não querendo ou não podendo o depositante recebê-la, recolhê-la-á ao Depósito Público ou promoverá nomeação de outro depositário."
"642","Art. 642 O depositário não responde pelos casos de força maior; mas, para que lhe valha a escusa, terá de prová-los."
"643","Art. 643 O depositante é obrigado a pagar ao depositário as despesas feitas com a coisa, e os prejuízos que do depósito provierem."
"645","Art. 645 O depósito de coisas fungíveis, em que o depositário se obrigue a restituir objetos do mesmo gênero, qualidade e quantidade, regular-se-á pelo disposto acerca do mútuo."
"646","Art. 646 O depósito voluntário provar-se-á por escrito."
"647","Art. 647 É depósito necessário:
I – o que se faz em desempenho de obrigação legal;
II – o que se efetua por ocasião de alguma calamidade, como o incêndio, a inundação, o naufrágio ou o saque."
"648","Art. 648 O depósito a que se refere o inciso I do artigo antecedente, reger-se-á pela disposição da respectiva lei, e, no silêncio ou deficiência dela, pelas concernentes ao depósito voluntário.
Parágrafo único. As disposições deste artigo aplicam-se aos depósitos previstos no inciso II do artigo antecedente, podendo estes certificarem-se por qualquer meio de prova."
"649","Art. 649 Aos depósitos previstos no artigo antecedente é equiparado o das bagagens dos viajantes ou hóspedes nas hospedarias onde estiverem.
Parágrafo único. Os hospedeiros responderão como depositários, assim como pelos furtos e roubos que perpetrarem as pessoas empregadas ou admitidas nos seus estabelecimentos."
"650","Art. 650 Cessa, nos casos do artigo antecedente, a responsabilidade dos hospedeiros, se provarem que os fatos prejudiciais aos viajantes ou hóspedes não podiam ter sido evitados."
"651","Art. 651 O depósito necessário não se presume gratuito. Na hipótese do art. 649, a remuneração pelo depósito está incluída no preço da hospedagem."
"652","Art. 652 Seja o depósito voluntário ou necessário, o depositário que não o restituir quando exigido será compelido a fazê-lo mediante prisão não excedente a um ano, e ressarcir os prejuízos."
"653","Art. 653 Opera-se o mandato quando alguém recebe de outrem poderes para, em seu nome, praticar atos ou administrar interesses. A procuração é o instrumento do mandato."
"654","Art. 654 Todas as pessoas capazes são aptas para dar procuração mediante instrumento particular, que valerá desde que tenha a assinatura do outorgante.
§ 1 o O instrumento particular deve conter a indicação do lugar onde foi passado, a qualificação do outorgante e do outorgado, a data e o objetivo da outorga com a designação e a extensão dos poderes conferidos.
§ 2 o O terceiro com quem o mandatário tratar poderá exigir que a procuração traga a firma reconhecida."
"655","Art. 655 Ainda quando se outorgue mandato por instrumento público, pode substabelecer-se mediante instrumento particular."
"656","Art. 656 O mandato pode ser expresso ou tácito, verbal ou escrito."
"657","Art. 657 A outorga do mandato está sujeita à forma exigida por lei para o ato a ser praticado. Não se admite mandato verbal quando o ato deva ser celebrado por escrito."
